key,title,metatitle,imdbtitle,releaseyear,releasemonth,releaseday,opening_date,releaseweekday,releaseweeknumber,totalgross,adjustedgross,nVotes,imdbrating,metascore,rank_in_year,studio,totaltheaters,mpaa,budget,country,language,Western,History,Documentary,Musical,War,Biography,RealityTV,Drama,Animation,Music,Mystery,Crime,Thriller,News,SciFi,Action,Sport,Comedy,Romance,Adventure,Family,TalkShow,Horror,openinggross,adjustedopeninggross,openingtheaters,vote_distribution,metayear,imdbyear,cpimultiplier,sourcedataset,adjustedgrossbinned,nvotes_binned,dumpmonth
"nim-a,g14ma-o","My Love, Don't Cross that River","My Love, Don't Cross That River","Nim-a, geu-gang-eul geon-neo-ji ma-o",2016,June,17,6/17/2016,Friday,25,88018,88169.1897534624,321,7.8,68,229,FM,6, ,-1,South Korea,Korean,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6340,6350.89030694803,2,0000001222,2016,2014,1.00171771402966,Metacritic,"Less than $100,000","101-1,000 votes",Not a dump month
raiders15made,Raiders!: The Story of the Greatest Fan Film Ever Made,Raiders!: The Story of the Greatest Fan Film Ever Made,Raiders!: The Story of the Greatest Fan Film Ever Made,2016,June,17,6/17/2016,Friday,25,71916,72039.5311221569,1197,7,70,205,Drft.,27, ,0,USA,English,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,26059,26103.7619098988,24,0000013200,2016,2015,1.00171771402966,Metacritic,"Less than $100,000","1,001-10,000 votes",Not a dump month
seoulse15hing,Seoul Searching,Seoul Searching,Seoul Searching,2016,June,17,6/17/2016,Friday,25,18654,18686.0422375092,129,7.2,63,306,Wonder,2, ,2100000,South Korea,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8966,8981.40102398991,1,00.0001213,2016,2015,1.00171771402966,Metacritic,"Less than $100,000","101-1,000 votes",Not a dump month
tickled16kled,Tickled,Tickled,Tickled,2016,June,17,6/17/2016,Friday,25,613956,615010.600834792,7366,7.6,76,104,Magn.,53,R,-1,New Zealand,English,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21898,21935.6145018214,2,0000002310,2016,2016,1.00171771402966,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Not a dump month
nuts!i16ts!i,Nuts!,Nuts!,Nuts!,2016,June,22,6/22/2016,Wednesday,25,44230,44305.9744915318,334,7.3,82,42,Cartuna,7, ,-1,USA,English,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0000012210,2016,2016,1.00171771402966,Metacritic,"Less than $100,000","101-1,000 votes",Not a dump month
breakin15ster,Breaking a Monster,Breaking a Monster,Breaking a Monster,2016,June,24,6/24/2016,Friday,26,4212,4219.23501149292,194,5.4,72,169,Abr.,1, ,-1,USA,English,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1302,1304.23646366661,1,2000011001,2016,2015,1.00171771402966,Metacritic,"Less than $100,000","101-1,000 votes",Not a dump month
eatthat16ords,Eat That Question: Frank Zappa in His Own Words,Eat That Question: Frank Zappa in His Own Words,Eat That Question: Frank Zappa in His Own Words,2016,June,24,6/24/2016,Friday,26,355074,355683.915591367,697,7.4,74,133,SPC,29,R,-1,France,English,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16695,16723.6772357251,2,0000012310,2016,2016,1.00171771402966,Metacritic,"$100,000 to $10 million","101-1,000 votes",Not a dump month
freesta16ones,Free State of Jones,Free State of Jones,Free State of Jones,2016,June,24,6/24/2016,Friday,26,20810036,20845781.6907949,29310,6.9,53,421,STX,2815,R,50000000,USA,English,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7572206,7585212.88448166,2815,0000013200,2016,2016,1.00171771402966,Metacritic,$10-100 million,"10,001-100,000 votes",Not a dump month
huntfor16ople,Hunt for the Wilderpeople,Hunt for the Wilderpeople,Hunt for the Wilderpeople,2016,June,24,6/24/2016,Friday,26,5205468,5214409.50541453,50999,7.9,81,54,Orch.,200,PG-13,-1,New Zealand,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,78439,78573.7357707723,5,0000002321,2016,2016,1.00171771402966,Metacritic,"$100,000 to $10 million","10,001-100,000 votes",Not a dump month
indepen16ence,Independence Day: Resurgence,Independence Day: Resurgence,Independence Day: Resurgence,2016,June,24,6/24/2016,Friday,26,103144286,103321458.387141,124844,5.3,32,567,Fox,4130,PG,165000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,41039944,41110438.8875852,4130,0001221000,2016,2016,1.00171771402966,Metacritic,More than $100 million,"More than 100,000 votes",Not a dump month
ji-geum15i-da,"Right Now, Wrong Then","Right Now, Wrong Then",Ji-geum-eun-mat-go-geu-ddae-neun-teul-li-da,2016,June,24,6/24/2016,Friday,26,24470,24512.0324623057,1800,7.2,81,56,Ghop,2, ,-1,South Korea,Korean,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5291,5300.08842493092,2,0000012210,2016,2015,1.00171771402966,Metacritic,"Less than $100,000","1,001-10,000 votes",Not a dump month
lescowb15boys,Les cowboys,Les Cowboys,Les cowboys,2016,June,24,6/24/2016,Friday,26,80843,80981.8651552996,1279,6.8,67,248,Cohen,12,R,-1,France,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13178,13200.6360354828,4,0000012200,2016,2015,1.00171771402966,Metacritic,"Less than $100,000","1,001-10,000 votes",Not a dump month
neondem16emon,The Neon Demon,The Neon Demon,The Neon Demon,2016,June,24,6/24/2016,Friday,26,1333124,1335413.92579807,49264,6.3,51,436,BG,783,R,7000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,589014,590025.757611465,783,0000112100,2016,2016,1.00171771402966,Metacritic,"$100,000 to $10 million","10,001-100,000 votes",Not a dump month
sanrenx16xing,Three,Three,San ren xing,2016,June,24,6/24/2016,Friday,26,119550,119755.352712246,958,6,71,190,WGUSA,23, ,-1,Hong Kong,Mandarin,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,58196,58295.96408567,23,0000132000,2016,2016,1.00171771402966,Metacritic,"$100,000 to $10 million","101-1,000 votes",Not a dump month
shallow16lows,The Shallows,The Shallows,The Shallows,2016,June,24,6/24/2016,Friday,26,55124043,55218730.3420326,76871,6.4,59,350,Sony,2962,PG,17000000,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,16800868,16829727.086674,2962,0000122100,2016,2016,1.00171771402966,Metacritic,$10-100 million,"10,001-100,000 votes",Not a dump month
swissar16yman,Swiss Army Man,Swiss Army Man,Swiss Army Man,2016,June,24,6/24/2016,Friday,26,4210454,4217686.35590703,60601,7.1,64,296,A24,636,R,3000000,Sweden,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,105453,105634.138097569,3,0000012211,2016,2016,1.00171771402966,Metacritic,"$100,000 to $10 million","10,001-100,000 votes",Not a dump month
wiener-16-dog,Wiener-Dog,Wiener-Dog,Wiener-Dog,2016,June,24,6/24/2016,Friday,26,470575,471383.313279506,5954,5.9,66,258,IFC,73,R,-1,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24311,24352.759345775,2,0000122100,2016,2016,1.00171771402966,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Not a dump month
bfg16bfg,The BFG,The BFG,The BFG,2016,July,1,7/1/2016,Friday,27,55483770,55669155.5373439,49743,6.4,66,270,BV,3392,PG,140000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,18775350,18838083.2704423,3357,0000122100,2016,2016,1.00334125704407,Metacritic,$10-100 million,"10,001-100,000 votes",Not a dump month
legendo16rzan,The Legend of Tarzan,The Legend of Tarzan,The Legend of Tarzan,2016,July,1,7/1/2016,Friday,27,126643061,127066208.019649,115693,6.3,44,493,WB,3591,PG-13,180000000,UK,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,38527856,38656587.4702528,3561,0000122100,2016,2016,1.00334125704407,Metacritic,More than $100 million,"More than 100,000 votes",Not a dump month
lesinno16ntes,The Innocents,The Innocents,Les innocentes,2016,July,1,7/1/2016,Friday,27,1065665,1069225.66068787,4336,7.4,78,76,MBox,69,PG-13,6666296,France,French,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30896,30999.2314776335,3,0000012210,2016,2016,1.00334125704407,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Not a dump month
"life,an16ated","Life, Animated","Life, Animated","Life, Animated",2016,July,1,7/1/2016,Friday,27,255388,256241.31695397,3256,7.6,75,126,Orch.,60,PG,-1,USA,English,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,21883,21956.1167278953,3,0000002310,2016,2016,1.00334125704407,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Not a dump month
microbe15soil,Microbe & Gasoline,Microbe and Gasoline,Microbe et Gasoil,2016,July,1,7/1/2016,Friday,27,63802,64015.1788819256,1442,6.7,75,124,Scre.,9,R,-1,France,French,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,11882,11921.7008161976,2,0000023200,2016,2015,1.00334125704407,Metacritic,"Less than $100,000","1,001-10,000 votes",Not a dump month
ourkind16itor,Our Kind of Traitor,Our Kind of Traitor,Our Kind of Traitor,2016,July,1,7/1/2016,Friday,27,3153157,3163692.5080373,12043,6.2,57,376,RAtt.,399,R,4000000,UK,English,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,984698,987988.12912878,373,0000132100,2016,2016,1.00334125704407,Metacritic,"$100,000 to $10 million","10,001-100,000 votes",Not a dump month
purge:e16year,The Purge: Election Year,The Purge: Election Year,The Purge: Election Year,2016,July,1,7/1/2016,Friday,27,79213375,79478047.2472032,53385,6,55,399,Uni.,2821,R,10000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,31515110,31620410.0832821,2796,0000122100,2016,2016,1.00334125704407,Metacritic,$10-100 million,"10,001-100,000 votes",Not a dump month
vpaprsc15unce,Under the Sun (2016),Under the Sun,V paprscích slunce,2016,July,6,7/6/2016,Wednesday,27,105036,105386.952274881,2238,7.4,81,49,Icar.,6, ,433309,Czech Republic,Korean,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15454,15505.635786359,2,0000012310,2016,2015,1.00334125704407,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Not a dump month
captain16stic,Captain Fantastic,Captain Fantastic,Captain Fantastic,2016,July,8,7/8/2016,Friday,28,5879736,5899381.70932726,101803,7.9,72,163,BST,550,R,-1,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,93824,94137.4901009026,4,0000001321,2016,2016,1.00334125704407,Metacritic,"$100,000 to $10 million","More than 100,000 votes",Not a dump month
celli16elli,Cell,Cell,Cell,2016,July,8,7/8/2016,Friday,28, , ,16080,4.3,38,537,Saban, ,R,-1,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1, , , ,1011210000,2016,2016,1.00334125704407,Metacritic, ,"10,001-100,000 votes",Not a dump month
fathers15ters,Fathers and Daughters,Fathers and Daughters,Fathers & Daughters,2016,July,8,7/8/2016,Friday,28, , ,15660,7.1,31,572,INDEP, ,R,22400000,Italy,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0000012211,2016,2015,1.00334125704407,Metacritic, ,"10,001-100,000 votes",Not a dump month
howhefe15love,How He Fell in Love,How He Fell in Love,How He Fell in Love,2016,July,8,7/8/2016,Friday,28,17575,17633.7225925495,147,6.6,52,433,Orion,10, ,-1,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, , , ,0000111111,2016,2015,1.00334125704407,Metacritic,"Less than $100,000","101-1,000 votes",Not a dump month
mengoto15ttle,Men Go To Battle,Men Go to Battle,Men Go to Battle,2016,July,8,7/8/2016,Friday,28,18006,18066.1626743355,174,5.5,72,182,FM,3, ,-1,USA,English,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2087,2093.97320345097,1,1001111101,2016,2015,1.00334125704407,Metacritic,"Less than $100,000","101-1,000 votes",Not a dump month
mikeand16ates,Mike and Dave Need Wedding Dates,Mike and Dave Need Wedding Dates,Mike and Dave Need Wedding Dates,2016,July,8,7/8/2016,Friday,28,46009673,46163403.1440065,52064,6,51,445,Fox,3008,R,33000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,16628170,16683728.9901425,2982,0000122100,2016,2016,1.00334125704407,Metacritic,$10-100 million,"10,001-100,000 votes",Not a dump month
normanl16fyou,Norman Lear: Just Another Version of You,Norman Lear: Just Another Version of You,Norman Lear: Just Another Version of You,2016,July,8,7/8/2016,Friday,28,70950,71187.0621872766,236,7.2,66,268,MBox,6, ,-1,USA,English,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16912,16968.5073391293,2,0.00013210,2016,2016,1.00334125704407,Metacritic,"Less than $100,000","101-1,000 votes",Not a dump month
secretl16pets,The Secret Life of Pets,The Secret Life of Pets,The Secret Life of Pets,2016,July,8,7/8/2016,Friday,28,368384330,369615196.737537,116991,6.6,61,329,Uni.,4381,PG,75000000,Japan,English,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,104352905,104701574.8789,4370,0000123100,2016,2016,1.00334125704407,Metacritic,More than $100 million,"More than 100,000 votes",Not a dump month
umimach15iary,Our Little Sister,Our Little Sister,Umimachi Diary,2016,July,8,7/8/2016,Friday,28,467555,469117.221437239,6008,7.5,75,117,SPC,33,PG,-1,Japan,Japanese,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25118,25201.9256944329,3,0000002310,2016,2015,1.00334125704407,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Not a dump month
zeroday16days,Zero Days,Zero Days,Zero Days,2016,July,8,7/8/2016,Friday,28,109649,110015.365493625,5329,7.8,77,85,Magn.,20,PG-13,-1,USA,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49110,49274.0891334342,18,0000002311,2016,2016,1.00334125704407,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Not a dump month
infiltr16ator,The Infiltrator,The Infiltrator,The Infiltrator,2016,July,13,7/13/2016,Wednesday,28,15436808,15488386.3434679,42917,7.1,66,273,BG,1601,R,28000000,UK,English,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5303775,5321496.2755789,1601,0000013200,2016,2016,1.00334125704407,Metacritic,$10-100 million,"10,001-100,000 votes",Not a dump month
cafesoc16iety,Cafe Society,Café Society,Café Society,2016,July,15,7/15/2016,Friday,29,11103205,11140303.661918,44656,6.7,64,304,LGF,631,PG-13,30000000,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,359289,360489.476902106,5,0000023100,2016,2016,1.00334125704407,Metacritic,$10-100 million,"10,001-100,000 votes",Not a dump month
don'tbl15rank,Don't Blink - Robert Frank,Don't Blink - Robert Frank,Don't Blink - Robert Frank,2016,July,15,7/15/2016,Friday,29,76134,76388.3832637931,108,7,75,109,Ghop,4, ,-1,Canada,English,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10382,10416.6889306315,1,0000012201,2016,2015,1.00334125704407,Metacritic,"Less than $100,000","101-1,000 votes",Not a dump month
equals15uals,Equals,Equals,Equals,2016,July,15,7/15/2016,Friday,29,33258,33369.1235267716,16024,6.1,43,502,A24,92,PG-13,16000000,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,9206,9236.75961234769,2,0000122100,2016,2015,1.00334125704407,Metacritic,"Less than $100,000","10,001-100,000 votes",Not a dump month
ghostbu16ters,Ghostbusters (2016),Ghostbusters,Ghostbusters,2016,July,15,7/15/2016,Friday,29,128350574,128779426.259488,145853,5.4,60,333,Sony,3963,PG-13,144000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,46018755,46172515.489303,3963,1000111001,2016,2016,1.00334125704407,Metacritic,More than $100 million,"More than 100,000 votes",Not a dump month
hillary16arty,Hillary's America: The Secret History of the Democratic Party,Hillary's America: The Secret History of the Democratic Party,Hillary's America: The Secret History of the Democratic Party,2016,July,15,7/15/2016,Friday,29,13099931,13143701.2367306,4901,5.5,2,610,QF,1217,PG-13,5000000,USA,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74814,75063.9728044949,3,3000000004,2016,2016,1.00334125704407,Metacritic,$10-100 million,"1,001-10,000 votes",Not a dump month
phantom15mboy,Phantom Boy,Phantom Boy,Phantom Boy,2016,July,15,7/15/2016,Friday,29,34362,34476.8122745483,668,6.6,66,264,GK,17,PG,-1,France,French,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4352,4366.54115065578,1,0000023100,2016,2015,1.00334125704407,Metacritic,"Less than $100,000","101-1,000 votes",Not a dump month
jheroni15evil,Hieronymus Bosch: Touched by the Devil,"Hieronymus Bosch, Touched by the Devil","Jheronimus Bosch, Touched by the Devil",2016,July,16,7/16/2016,Saturday,29,172533,173109.477101584,176,6.5,64,298,KL,9, ,-1,Netherlands,Dutch,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, , , ,0000123100,2016,2015,1.00334125704407,Metacritic,"$100,000 to $10 million","101-1,000 votes",Not a dump month
absolut16ovie,Absolutely Fabulous: The Movie,Absolutely Fabulous: The Movie,Absolutely Fabulous: The Movie,2016,July,22,7/22/2016,Friday,30,4772155,4788099.99650913,7873,5.5,59,354,FoxS,355,R,-1,UK,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1861118,1867336.47362734,313,0000121000,2016,2016,1.00334125704407,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Not a dump month
busanha16aeng,Train to Busan,Train to Busan,Busanhaeng,2016,July,22,7/22/2016,Friday,30,2129768,2136884.10233223,56893,7.5,72,168,WGUSA,36, ,8500000,South Korea,Korean,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,284776,285727.509815982,27,0000002311,2016,2016,1.00334125704407,Metacritic,"$100,000 to $10 million","10,001-100,000 votes",Not a dump month
don'tth16wice,Don't Think Twice,Don't Think Twice,Don't Think Twice,2016,July,22,7/22/2016,Friday,30,4417667,4432427.5609821,9812,6.8,83,39,TFA,175,R,-1,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,92835,93145.1855976861,1,0000012200,2016,2016,1.00334125704407,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Not a dump month
hooliga16rrow,Hooligan Sparrow,Hooligan Sparrow,Hooligan Sparrow,2016,July,22,7/22/2016,Friday,30,9263,9293.9500639992,208,7.4,78,79,TFC,4, ,-1,China,Mandarin,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0, , , ,00.0012201,2016,2016,1.00334125704407,Metacritic,"Less than $100,000","101-1,000 votes",Not a dump month
iceage:16urse,Ice Age: Collision Course,Ice Age: Collision Course,Ice Age: Collision Course,2016,July,22,7/22/2016,Friday,30,64063008,64277058.9767442,33954,5.7,34,559,Fox,3997,PG,105000000,USA,English,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,21373064,21444476.9006433,3992,0000221000,2016,2016,1.00334125704407,Metacritic,$10-100 million,"10,001-100,000 votes",Not a dump month
labelle15ison,Summertime (2016),Summertime,La belle saison,2016,July,22,7/22/2016,Friday,30,35322,35440.0198813106,1932,6.6,72,180,Strand,6, ,-1,France,French,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15413,15464.4987948202,6,0000013100,2016,2015,1.00334125704407,Metacritic,"Less than $100,000","1,001-10,000 votes",Not a dump month
lightso16utii,Lights Out,Lights Out,Lights Out,2016,July,22,7/22/2016,Friday,30,67268835,67493597.46879,68494,6.4,58,364,WB (NL),2835,PG-13,4900000,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21688103,21760568.5269212,2818,0000122100,2016,2016,1.00334125704407,Metacritic,$10-100 million,"10,001-100,000 votes",Not a dump month
seventh14fire,The Seventh Fire,The Seventh Fire,The Seventh Fire,2016,July,22,7/22/2016,Friday,30,30112,30212.611932111,103,6.1,66,272,FM,3, ,-1,USA,English,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8277,8304.65558455375,2,0000011003,2016,2015,1.00334125704407,Metacritic,"Less than $100,000","101-1,000 votes",Not a dump month
startre16yond,Star Trek Beyond,Star Trek Beyond,Star Trek Beyond,2016,July,22,7/22/2016,Friday,30,158848340,159379093.134964,162339,7.1,68,228,Par.,3928,PG-13,185000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,59253211,59451191.2086374,3928,0000013200,2016,2016,1.00334125704407,Metacritic,More than $100 million,"More than 100,000 votes",Not a dump month
nerve16erve,Nerve,Nerve,Nerve,2016,July,27,7/27/2016,Wednesday,30,38583626,38712543.8121582,67796,6.6,58,360,LGF,2538,PG-13,20000000,USA,English,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,9445456,9477015.69639443,2538,0000022100,2016,2016,1.00334125704407,Metacritic,$10-100 million,"10,001-100,000 votes",Not a dump month
badmoms16moms,Bad Moms,Bad Moms,Bad Moms,2016,July,29,7/29/2016,Friday,31,113257297,113635718.741393,65121,6.2,60,345,STX,3215,R,20000000,USA,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23817340,23896919.855046,3215,0000122100,2016,2016,1.00334125704407,Metacritic,More than $100 million,"10,001-100,000 votes",Not a dump month
elreyde16once,The Tenth Man,The Tenth Man,El rey del Once,2016,July,29,7/29/2016,Friday,31,63564,63776.3836627491,309,5.8,66,255,KL,4, ,-1,Argentina,Spanish,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, , , ,0000122100,2016,2016,1.00334125704407,Metacritic,"Less than $100,000","101-1,000 votes",Not a dump month
equity16uity,Equity,Equity,Equity,2016,July,29,7/29/2016,Friday,31,1605463,1610827.26455774,2219,5.5,68,230,SPC,255,R,-1,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82434,82709.4331831707,4,0000121001,2016,2016,1.00334125704407,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Not a dump month
gleason16ason,Gleason,Gleason,Gleason,2016,July,29,7/29/2016,Friday,31,583664,585614.171451369,1354,8.4,80,58,ORF,148,R,-1,USA,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91583,91889.0023438669,9,0000001223,2016,2016,1.00334125704407,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Not a dump month
indigna16tion,Indignation,Indignation,Indignation,2016,July,29,7/29/2016,Friday,31,3401155,3412519.13310172,7180,6.9,78,73,RAtt.,317,R,-1,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,93125,93436.1545622288,4,0000012200,2016,2016,1.00334125704407,Metacritic,"$100,000 to $10 million","1,001-10,000 votes",Not a dump month
intothe15rest,Into the Forest,Into the Forest,Into the Forest,2016,July,29,7/29/2016,Friday,31,9995,10028.3958641555,9881,5.9,59,349,A24,15,R,-1,Canada,English,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6438,6459.51101284971,15,0000122000,2016,2015,1.00334125704407,Metacritic,"Less than $100,000","1,001-10,000 votes",Not a dump month
jasonbo16urne,Jason Bourne,Jason Bourne,Jason Bourne,2016,July,29,7/29/2016,Friday,31,162434410,162977145.116612,148094,6.7,58,359,Uni.,4039,PG-13,120000000,UK,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,59215365,59413218.7554233,4026,0000023100,2016,2016,1.00334125704407,Metacritic,More than $100 million,"More than 100,000 votes",Not a dump month
land16land,The Land,The Land,The Land,2016,July,29,7/29/2016,Friday,31,43756,43902.2000432202,964,6.4,50,452,IFC,13,R,-1,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17958,18018.0022939974,2,0000022101,2016,2016,1.00334125704407,Metacritic,"Less than $100,000","101-1,000 votes",Not a dump month
misssha15nes!,Miss Sharon Jones,Miss Sharon Jones!,Miss Sharon Jones!,2016,July,29,7/29/2016,Friday,31,120880,121283.891151487,312,7.3,77,90,SM,12, ,-1,USA,English,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10323,10357.4917964659,1,0000012211,2016,2015,1.00334125704407,Metacritic,"$100,000 to $10 million","101-1,000 votes",Not a dump month
fivenig15aine,Five Nights in Maine,Five Nights in Maine,Five Nights in Maine,2016,August,5,8/5/2016,Friday,32,15587,15624.7299511312,396,4.3,45,487,FR,10, ,-1,USA,English,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9059,9080.9282496502,10,1001110000,2016,2015,1.00242060378079,Metacritic,"Less than $100,000","101-1,000 votes",Dump month
